"","site_name","cluster_ID","cluster_location","cluster_location_time","lat","lon","site_comments","sample_ID","start_time","collection_time_zone","collection_date","year","season","month","sample_comments","d2H","d18O","d2H_analytical_sd","d18O_analytical_sd","source","project_ID","d_ex","county","state","elevation","cluster_number","modality"
"95","McDonalds","1.01","Salt Lake City","Salt Lake City_Ap-13",40.50857,-112.01044,NA,"SLV-13-011",NA,-6,"24-04-13 11:16",2013,"spring","april",NA,-120.971298,-15.7635874,0.036732409,0.019357838,"SPATIAL","p58",5.1374012,"Salt Lake","Utah",1476,NA,"Uni"
"96","Wendy's","1.01","Salt Lake City","Salt Lake City_Ap-13",40.50829,-112.02381,NA,"SLV-13-012",NA,-6,"24-04-13 11:20",2013,"spring","april",NA,-121.1000037,-15.75187328,0.019981624,0.008948074,"SPATIAL","p58",4.87794904,"Salt Lake","Utah",1476,NA,"Uni"
"97","Sinclair","1.01","Salt Lake City","Salt Lake City_Ap-13",40.60481,-111.89039,NA,"SLV-13-102",NA,-6,"24-04-13 11:22",2013,"spring","april",NA,-120.1106163,-16.02423495,0.102936578,0.007432307,"SPATIAL","p58",8.0832633,"Salt Lake","Utah",1350,NA,"Uni"
"98","Chevron","1.01","Salt Lake City","Salt Lake City_Ap-13",40.51398,-112.025,NA,"SLV-13-013",NA,-6,"24-04-13 11:24",2013,"spring","april",NA,-120.9766619,-15.72607372,0.048392818,0.007297632,"SPATIAL","p58",4.83192786,"Salt Lake","Utah",1476,NA,"Uni"
"99","Love's","1.01","Salt Lake City","Salt Lake City_Ap-13",40.76994,-111.94006,NA,"SLV-13-075",NA,-6,"24-04-13 11:25",2013,"spring","april",NA,-122.0442751,-16.34530773,0.030252509,0.033021206,"SPATIAL","p58",8.71818674,"Salt Lake","Utah",1289,NA,"Uni"
"100","Holiday","1.01","Salt Lake City","Salt Lake City_Ap-13",40.61474,-111.89034,NA,"SLV-13-103",NA,-6,"24-04-13 11:26",2013,"spring","april",NA,-119.4447924,-15.98633195,0.187570251,0.054383023,"SPATIAL","p58",8.4458632,"Salt Lake","Utah",1341,NA,"Uni"
"101","Conoco Phillips","1.01","Salt Lake City","Salt Lake City_Ap-13",40.6751,-111.90593,NA,"SLV-13-049",NA,-6,"24-04-13 11:28",2013,"spring","april",NA,-121.3616257,-16.2903291,0.221112457,0.024738688,"SPATIAL","p58",8.9610071,"Salt Lake","Utah",1301,NA,"Uni"
"102","Maverick","1.01","Salt Lake City","Salt Lake City_Ap-13",40.52277,-112.00062,NA,"SLV-13-014",NA,-6,"24-04-13 11:28",2013,"spring","april",NA,-121.0123691,-15.73220151,0.022558148,0.005312968,"SPATIAL","p58",4.84524298,"Salt Lake","Utah",1440,NA,"Uni"
"103","Hilton","1.01","Salt Lake City","Salt Lake City_Ap-13",40.77306,-112.00953,NA,"SLV-13-076",NA,-6,"24-04-13 11:30",2013,"spring","april",NA,-121.100006,-16.14755703,0.038355006,0.027104108,"SPATIAL","p58",8.02074854,"Salt Lake","Utah",1293,NA,"Uni"
"104","Wienerschnitzel","1.01","Salt Lake City","Salt Lake City_Ap-13",40.62288,-111.86556,NA,"SLV-13-104",NA,-6,"24-04-13 11:33",2013,"spring","april",NA,-121.4035866,-16.08375822,0.055113916,0.028420413,"SPATIAL","p58",7.26647916,"Salt Lake","Utah",1369,NA,"Uni"
"105","Conoco Phillips","1.01","Salt Lake City","Salt Lake City_Ap-13",40.65429,-111.9099,NA,"SLV-13-050",NA,-6,"24-04-13 11:34",2013,"spring","april",NA,-120.7455986,-16.23984199,0.131217224,0.02521888,"SPATIAL","p58",9.17313732,"Salt Lake","Utah",1308,NA,"Uni"
"106","In and Out Burger","1.01","Salt Lake City","Salt Lake City_Ap-13",40.52285,-111.98505,NA,"SLV-13-015",NA,-6,"24-04-13 11:37",2013,"spring","april",NA,-110.9061011,-14.14349722,0.060779156,0.025749938,"SPATIAL","p58",2.24187666,"Salt Lake","Utah",1409,NA,"Uni"
"107","Seven Eleven","1.01","Salt Lake City","Salt Lake City_Ap-13",40.64318,-111.88942,NA,"SLV-13-051",NA,-6,"24-04-13 11:40",2013,"spring","april",NA,-121.0325599,-16.27049751,0.116940487,0.034324034,"SPATIAL","p58",9.13142018,"Salt Lake","Utah",1328,NA,"Uni"
"108","Seven Eleven","1.01","Salt Lake City","Salt Lake City_Ap-13",40.62662,-111.89046,NA,"SLV-13-105",NA,-6,"24-04-13 11:41",2013,"spring","april",NA,-121.4843881,-16.12787064,0.116380976,0.020936992,"SPATIAL","p58",7.53857702,"Salt Lake","Utah",1341,NA,"Uni"
"109","Chevron","1.01","Salt Lake City","Salt Lake City_Ap-13",40.72999,-111.98827,NA,"SLV-13-077",NA,-6,"24-04-13 11:45",2013,"spring","april",NA,-121.2334648,-16.10498993,0.024937945,0.011873763,"SPATIAL","p58",7.60645464,"Salt Lake","Utah",1295,NA,"Uni"
"110","Maverick","1.01","Salt Lake City","Salt Lake City_Ap-13",40.52204,-111.95802,NA,"SLV-13-016",NA,-6,"24-04-13 11:45",2013,"spring","april",NA,-106.9673307,-13.43251579,0.030731259,0.011504666,"SPATIAL","p58",0.49279562,"Salt Lake","Utah",1366,NA,"Uni"
"111","Chickfillet","1.01","Salt Lake City","Salt Lake City_Ap-13",40.65928,-111.88758,NA,"SLV-13-052",NA,-6,"24-04-13 11:47",2013,"spring","april",NA,-121.1000048,-16.29773224,0.065156612,0.011846049,"SPATIAL","p58",9.23378502,"Salt Lake","Utah",1315,NA,"Uni"
"112","Holiday","1.01","Salt Lake City","Salt Lake City_Ap-13",40.62152,-111.90962,NA,"SLV-13-106",NA,-6,"24-04-13 11:47",2013,"spring","april",NA,-119.5976883,-15.98768441,0.053426607,0.023426873,"SPATIAL","p58",8.30378698,"Salt Lake","Utah",1325,NA,"Uni"
"113","Prostop","1.01","Salt Lake City","Salt Lake City_Ap-13",40.52195,-111.94415,NA,"SLV-13-017",NA,-6,"24-04-13 11:49",2013,"spring","april",NA,-114.103074,-14.64923627,0.150878908,0.018076534,"SPATIAL","p58",3.09081616,"Salt Lake","Utah",1366,NA,"Uni"
"114","Maverick","1.01","Salt Lake City","Salt Lake City_Ap-13",40.72871,-111.96781,NA,"SLV-13-078",NA,-6,"24-04-13 11:50",2013,"spring","april",NA,-121.4585889,-16.14788368,0.066685213,0.012278253,"SPATIAL","p58",7.72448054,"Salt Lake","Utah",1295,NA,"Uni"
"115","Seven Eleven","1.01","Salt Lake City","Salt Lake City_Ap-13",40.68325,-111.8877,NA,"SLV-13-053",NA,-6,"24-04-13 11:53",2013,"spring","april",NA,-122.0686426,-16.3380472,0.090221119,0.014512337,"SPATIAL","p58",8.635735,"Salt Lake","Utah",1307,NA,"Uni"
"116","Shell","1.01","Salt Lake City","Salt Lake City_Ap-13",40.52273,-111.92973,NA,"SLV-13-018",NA,-6,"24-04-13 11:53",2013,"spring","april",NA,-113.3323198,-14.60889811,0.118747591,0.018162525,"SPATIAL","p58",3.53886508,"Salt Lake","Utah",1350,NA,"Uni"
"117","Maverick","1.01","Salt Lake City","Salt Lake City_Ap-13",40.6104,-111.91079,NA,"SLV-13-107",NA,-6,"24-04-13 11:54",2013,"spring","april",NA,-119.7880401,-16.00572342,0.101243644,0.016171859,"SPATIAL","p58",8.25774726,"Salt Lake","Utah",1325,NA,"Uni"
"118","Seven Eleven","1.01","Salt Lake City","Salt Lake City_Ap-13",40.68678,-111.87742,NA,"SLV-13-054",NA,-6,"24-04-13 11:56",2013,"spring","april",NA,-121.8616624,-16.29162408,0.104561927,0.023426305,"SPATIAL","p58",8.47133024,"Salt Lake","Utah",1321,NA,"Uni"
"119","Apollo Burger","1.01","Salt Lake City","Salt Lake City_Ap-13",40.52626,-111.90704,NA,"SLV-13-019",NA,-6,"24-04-13 11:58",2013,"spring","april",NA,-121.0430418,-16.23312131,0.082006274,0.011661337,"SPATIAL","p58",8.82192868,"Salt Lake","Utah",1337,NA,"Uni"
"120","Chevron","1.01","Salt Lake City","Salt Lake City_Ap-13",40.52647,-111.89952,NA,"SLV-13-020",NA,-6,"24-04-13 12:04",2013,"spring","april",NA,-121.0924389,-16.26431657,0.070141151,0.01672007,"SPATIAL","p58",9.02209366,"Salt Lake","Utah",1338,NA,"Uni"
"121","Arby's","1.01","Salt Lake City","Salt Lake City_Ap-13",40.68691,-111.82522,NA,"SLV-13-055",NA,-6,"24-04-13 12:05",2013,"spring","april",NA,-122.6936319,-16.51175693,0.038224117,0.020092798,"SPATIAL","p58",9.40042354,"Salt Lake","Utah",1379,NA,"Uni"
"122","Northwest Middle School","1.01","Salt Lake City","Salt Lake City_Ap-13",40.80608,-111.9398,NA,"SLV-13-079",NA,-6,"24-04-13 12:05",2013,"spring","april",NA,-122.5705604,-16.49063231,0.04182718,0.013192004,"SPATIAL","p58",9.35449808,"Salt Lake","Utah",1300,NA,"Uni"
"123","Sinclair","1.01","Salt Lake City","Salt Lake City_Ap-13",40.68685,-111.79561,NA,"SLV-13-056",NA,-6,"24-04-13 12:10",2013,"spring","april",NA,-124.8842683,-16.78487372,0.106562015,0.023140855,"SPATIAL","p58",9.39472146,"Salt Lake","Utah",1512,NA,"Uni"
"124","Chevron","1.01","Salt Lake City","Salt Lake City_Ap-13",40.78288,-111.8992,NA,"SLV-13-080",NA,-6,"24-04-13 12:15",2013,"spring","april",NA,-123.104796,-16.61659498,0.039724958,0.008949683,"SPATIAL","p58",9.82796384,"Salt Lake","Utah",1485,NA,"Uni"
"125","SPATIAL Lab","1.01","Salt Lake City","Salt Lake City_Ap-13",40.766641,-111.848071,NA,"SLV-13-027",NA,-6,"24-04-13 12:20",2013,"spring","april",NA,-122.2540036,-16.32247233,0.045227985,0.018822558,"SPATIAL","p58",8.32577504,"Salt Lake","Utah",1476,NA,"Uni"
"126","McDonalds","1.01","Salt Lake City","Salt Lake City_Ap-13",40.70005,-111.80034,NA,"SLV-13-082",NA,-6,"26-04-13 2:15",2013,"spring","april",NA,-120.6976929,-15.91112262,0.086870012,0.018303157,"SPATIAL","p58",6.59128806,"Salt Lake","Utah",1537,NA,"Uni"
"127","Granatto's","1.01","Salt Lake City","Salt Lake City_Ap-13",40.68403,-111.81558,NA,"SLV-13-083",NA,-6,"26-04-13 2:25",2013,"spring","april",NA,-121.3661539,-16.05982559,0.019524169,0.012600314,"SPATIAL","p58",7.11245082,"Salt Lake","Utah",1379,NA,"Uni"
"128","Shell","1.01","Salt Lake City","Salt Lake City_Ap-13",40.67391,-111.82379,NA,"SLV-13-084",NA,-6,"26-04-13 2:32",2013,"spring","april",NA,-123.9171316,-16.85072547,0.036552963,0.030061607,"SPATIAL","p58",10.88867216,"Salt Lake","Utah",1379,NA,"Uni"
"129","Seven Eleven","1.01","Salt Lake City","Salt Lake City_Ap-13",40.67475,-111.86594,NA,"SLV-13-085",NA,-6,"26-04-13 2:41",2013,"spring","april",NA,-123.3140873,-16.60107408,0.011934946,0.02364932,"SPATIAL","p58",9.49450534,"Salt Lake","Utah",1321,NA,"Uni"
"130","Fresh Market","1.01","Salt Lake City","Salt Lake City_Ap-13",40.64931,-111.86758,NA,"SLV-13-086",NA,-6,"26-04-13 2:52",2013,"spring","april",NA,-110.3975265,-14.3458203,0.103907003,0.021746931,"SPATIAL","p58",4.3690359,"Salt Lake","Utah",1342,NA,"Uni"
"131","Chevron","1.01","Salt Lake City","Salt Lake City_Ap-13",40.64032,-111.85517,NA,"SLV-13-087",NA,-6,"26-04-13 3:04",2013,"spring","april",NA,-121.0305128,-16.21958926,0.022270464,0.007554718,"SPATIAL","p58",8.72620128,"Salt Lake","Utah",1340,NA,"Uni"
"132","Phillips 66","1.01","Salt Lake City","Salt Lake City_Ap-13",40.64088,-111.83555,NA,"SLV-13-088",NA,-6,"26-04-13 3:13",2013,"spring","april",NA,-121.2071932,-16.24028621,0.036305775,0.013913714,"SPATIAL","p58",8.71509648,"Salt Lake","Utah",1340,NA,"Uni"
"133","McDonalds","1.01","Salt Lake City","Salt Lake City_Ap-13",40.66626,-111.83716,NA,"SLV-13-089",NA,-6,"26-04-13 3:19",2013,"spring","april",NA,-124.1636738,-16.84881527,0.188901374,0.026886359,"SPATIAL","p58",10.62684836,"Salt Lake","Utah",1329,NA,"Uni"
"134","Seven Eleven","1.01","Salt Lake City","Salt Lake City_Ap-13",40.66612,-111.8224,NA,"SLV-13-090",NA,-6,"26-04-13 3:25",2013,"spring","april",NA,-123.7081272,-16.86872848,0.106927498,0.033387972,"SPATIAL","p58",11.24170064,"Salt Lake","Utah",1355,NA,"Uni"
"135","Starbucks","1.01","Salt Lake City","Salt Lake City_Ap-13",40.63526,-111.80401,NA,"SLV-13-081",NA,-6,"26-04-13 3:35",2013,"spring","april",NA,-122.0620899,-16.15228374,0.122252079,0.019025128,"SPATIAL","p58",7.15618002,"Salt Lake","Utah",1573,NA,"Uni"
"136","Alex's House","1.01","Salt Lake City","Salt Lake City_Ap-13",40.62193,-111.94774,NA,"SLV-13-108",NA,-6,"26-04-13 9:38",2013,"spring","april",NA,-121.2534287,-16.05489595,0.1162767,0.045121227,"SPATIAL","p58",7.1857389,"Salt Lake","Utah",1355,NA,"Uni"
"137","Conoco Phillips","1.01","Salt Lake City","Salt Lake City_Ap-13",40.62338,-111.97956,NA,"SLV-13-109",NA,-6,"26-04-13 10:30",2013,"spring","april",NA,-122.4989661,-16.13442546,0.095244359,0.015408629,"SPATIAL","p58",6.57643758,"Salt Lake","Utah",1382,NA,"Uni"
"138","Alex's Friend's House","1.01","Salt Lake City","Salt Lake City_Ap-13",40.62206,-112.02757,NA,"SLV-13-110",NA,-6,"26-04-13 10:40",2013,"spring","april",NA,-121.9812989,-16.09302665,0.179655688,0.032639862,"SPATIAL","p58",6.7629143,"Salt Lake","Utah",1458,NA,"Uni"
"139","Holiday","1.01","Salt Lake City","Salt Lake City_Ap-13",40.6028,-112.05776,NA,"SLV-13-111",NA,-6,"26-04-13 11:01",2013,"spring","april",NA,-122.1360208,-16.12301553,0.267946198,0.052201683,"SPATIAL","p58",6.84810344,"Salt Lake","Utah",1570,NA,"Uni"
"140","Bingham Creek Library","1.01","Salt Lake City","Salt Lake City_Ap-13",40.58851,-112.00656,NA,"SLV-13-112",NA,-6,"26-04-13 11:09",2013,"spring","april",NA,-121.5828746,-16.12762074,0.11667748,0.024016406,"SPATIAL","p58",7.43809132,"Salt Lake","Utah",1426,NA,"Uni"
"141","Chevron","1.01","Salt Lake City","Salt Lake City_Ap-13",40.58733,-111.98586,NA,"SLV-13-113",NA,-6,"26-04-13 11:14",2013,"spring","april",NA,-121.0962942,-16.09132241,0.152180585,0.018550838,"SPATIAL","p58",7.63428508,"Salt Lake","Utah",1426,NA,"Uni"
"142","Phillips 66","1.01","Salt Lake City","Salt Lake City_Ap-13",40.58734,-111.95817,NA,"SLV-13-114",NA,-6,"26-04-13 11:19",2013,"spring","april",NA,-121.3143937,-16.11464911,0.067927473,0.017009135,"SPATIAL","p58",7.60279918,"Salt Lake","Utah",1362,NA,"Uni"
"143","Sinclair","1.01","Salt Lake City","Salt Lake City_Ap-13",40.60987,-111.93849,NA,"SLV-13-115",NA,-6,"26-04-13 11:28",2013,"spring","april",NA,-121.1000009,-16.07603905,0.14238245,0.004451072,"SPATIAL","p58",7.4997484,"Salt Lake","Utah",1332,NA,"Uni"
"144","West Village","1.01","Salt Lake City","Salt Lake City_Ap-13",40.75411,-111.83633,NA,"SLV-13-026",NA,-6,"28-04-13 5:24",2013,"spring","april",NA,-121.7028701,-16.14516845,0.237449294,0.00893544,"SPATIAL","p58",7.4584775,"Salt Lake","Utah",1382,NA,"Uni"
"145","Maverick","1.01","Salt Lake City","Salt Lake City_Ap-13",40.48402,-111.91119,NA,"SLV-13-057",NA,-6,"28-04-13 10:40",2013,"spring","april",NA,-121.3954277,-16.09207396,0.22185289,0.023737619,"SPATIAL","p58",7.34116398,"Salt Lake","Utah",1382,NA,"Uni"
"146","City Park","1.01","Salt Lake City","Salt Lake City_Ap-13",40.49139,-111.95145,NA,"SLV-13-058",NA,-6,"28-04-13 10:47",2013,"spring","april",NA,-120.4070268,-15.93572134,0.252950975,0.034377779,"SPATIAL","p58",7.07874392,"Salt Lake","Utah",1369,NA,"Uni"
"147","Seven Eleven","1.01","Salt Lake City","Salt Lake City_Ap-13",40.53994,-112.01465,NA,"SLV-13-059",NA,-6,"28-04-13 11:05",2013,"spring","april",NA,-121.4874259,-16.03639525,0.060971805,0.020373893,"SPATIAL","p58",6.8037361,"Salt Lake","Utah",1471,NA,"Uni"
"148","Wendy's","1.01","Salt Lake City","Salt Lake City_Ap-13",40.58806,-111.98878,NA,"SLV-13-060",NA,-6,"28-04-13 11:15",2013,"spring","april",NA,-120.4918492,-15.91036905,0.080029644,0.031914731,"SPATIAL","p58",6.7911032,"Salt Lake","Utah",1426,NA,"Uni"
"149","McDonalds","1.01","Salt Lake City","Salt Lake City_Ap-13",40.54467,-111.98219,NA,"SLV-13-022",NA,-6,"28-04-13 11:39",2013,"spring","april",NA,-120.9598813,-16.03464396,0.072999855,0.022766625,"SPATIAL","p58",7.31727038,"Salt Lake","Utah",1417,NA,"Uni"
"150","Del Taco","1.01","Salt Lake City","Salt Lake City_Ap-13",40.56175,-111.93734,NA,"SLV-13-024",NA,-6,"28-04-13 11:52",2013,"spring","april",NA,-120.9930823,-15.79502821,0.148471359,0.011106675,"SPATIAL","p58",5.36714338,"Salt Lake","Utah",1348,NA,"Uni"
"151","Holiday","1.01","Salt Lake City","Salt Lake City_Ap-13",40.56007,-111.92003,NA,"SLV-13-025",NA,-6,"28-04-13 11:58",2013,"spring","april",NA,-121.4027431,-16.07881807,0.066269597,0.015929564,"SPATIAL","p58",7.22780146,"Salt Lake","Utah",1340,NA,"Uni"
"152","Mall","1.01","Salt Lake City","Salt Lake City_Ap-13",40.63727,-111.88601,NA,"SLV-13-116",NA,-6,"29-04-13 4:36",2013,"spring","april",NA,-121.5271915,-16.38558731,0.079108898,0.027137229,"SPATIAL","p58",9.55750698,"Salt Lake","Utah",1328,NA,"Uni"
"153","Costco","1.01","Salt Lake City","Salt Lake City_Ap-13",40.6576,-111.89035,NA,"SLV-13-117",NA,-6,"29-04-13 7:28",2013,"spring","april",NA,-121.5712476,-16.31867271,0.077514425,0.017659684,"SPATIAL","p58",8.97813408,"Salt Lake","Utah",1315,NA,"Uni"
"154","In and Out Burger","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.52285,-111.98505,NA,"SLV-13-118",NA,-6,"17-08-13 9:30",2013,"summer","august",NA,-120.8451559,-15.74438368,0.05965712,0.013415704,"SPATIAL","p59",5.10991354,"Salt Lake","Utah",1409,NA,"Uni"
"155","KFC","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.69633,-111.98285,NA,"SLV-13-119",NA,-6,"17-08-13 9:35",2013,"summer","august",NA,-120.9128845,-15.88686924,0.124360684,0.010485111,"SPATIAL","p59",6.18206942,"Salt Lake","Utah",1301,NA,"Uni"
"156","Holiday","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.61474,-111.89034,NA,"SLV-13-120",NA,-6,"17-08-13 9:45",2013,"summer","august",NA,-121.5771379,-15.95449124,0.088866893,0.010682623,"SPATIAL","p59",6.05879202,"Salt Lake","Utah",1341,NA,"Uni"
"157","Chevron","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.58733,-111.98586,NA,"SLV-13-121",NA,-6,"17-08-13 10:05",2013,"summer","august",NA,-120.4450845,-15.71698496,0.025159334,0.009063986,"SPATIAL","p59",5.29079518,"Salt Lake","Utah",1426,NA,"Uni"
"158","Tesoro","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.73365,-111.85345,NA,"SLV-13-122",NA,-6,"17-08-13 10:08",2013,"summer","august",NA,-120.5482145,-15.71920283,0.026902287,0.016204662,"SPATIAL","p59",5.20540814,"Salt Lake","Utah",1357,NA,"Uni"
"159","Sugar House Park","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.72245,-111.8507,NA,"SLV-13-123",NA,-6,"17-08-13 10:16",2013,"summer","august",NA,-119.6322275,-15.94948136,0.058407734,0.027556141,"SPATIAL","p59",7.96362338,"Salt Lake","Utah",1357,NA,"Uni"
"160","Carl's Jr.","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.72557,-111.85551,NA,"SLV-13-124",NA,-6,"17-08-13 10:25",2013,"summer","august",NA,-118.8705033,-15.79076157,0.135749002,0.022149019,"SPATIAL","p59",7.45558926,"Salt Lake","Utah",1357,NA,"Uni"
"161","Burger King","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.62124,-111.87174,NA,"SLV-13-125",NA,-6,"17-08-13 11:35",2013,"summer","august",NA,-119.6507134,-15.94253414,0.091015774,0.035645916,"SPATIAL","p59",7.88955972,"Salt Lake","Utah",1369,NA,"Uni"
"162","Union Park","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.61848,-111.89019,NA,"SLV-13-126",NA,-6,"17-08-13 11:50",2013,"summer","august",NA,-120.8378659,-15.75172324,0.123001805,0.005033168,"SPATIAL","p59",5.17592002,"Salt Lake","Utah",1341,NA,"Uni"
"163","Midvale City Park","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.61401,-111.9036,NA,"SLV-13-127",NA,-6,"17-08-13 12:00",2013,"summer","august",NA,-113.8307705,-14.59869939,0.057968169,0.0112606,"SPATIAL","p59",2.95882462,"Salt Lake","Utah",1325,NA,"Uni"
"164","Seven Eleven","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.60552,-111.89129,NA,"SLV-13-128",NA,-6,"17-08-13 12:05",2013,"summer","august",NA,-114.5455305,-14.71603895,0.050283214,0.021421275,"SPATIAL","p59",3.1827811,"Salt Lake","Utah",1350,NA,"Uni"
"165","Seven Eleven","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.52743,-111.89659,NA,"SLV-13-129",NA,-6,"17-08-13 12:15",2013,"summer","august",NA,-112.5543576,-14.32535531,0.022214978,0.034716111,"SPATIAL","p59",2.04848488,"Salt Lake","Utah",1338,NA,"Uni"
"166","Holiday","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.52172,-111.92957,NA,"SLV-13-130",NA,-6,"17-08-13 12:25",2013,"summer","august",NA,-112.0707562,-14.2685737,0.110527222,0.014962769,"SPATIAL","p59",2.0778334,"Salt Lake","Utah",1347,NA,"Uni"
"167","Riverton City Park","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.51969,-111.9324,NA,"SLV-13-131",NA,-6,"17-08-13 12:40",2013,"summer","august",NA,-120.887321,-15.67939998,0.01375539,0.027490539,"SPATIAL","p59",4.54787884,"Salt Lake","Utah",1347,NA,"Uni"
"168","Seven Eleven","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.52263,-111.93991,NA,"SLV-13-132",NA,-6,"17-08-13 12:55",2013,"summer","august",NA,-121.1000015,-15.72079795,0.076839596,0.007225118,"SPATIAL","p59",4.6514712,"Salt Lake","Utah",1350,NA,"Uni"
"169","Residence","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.58371,-111.99056,NA,"SLV-13-133",NA,-6,"17-08-13 13:10",2013,"summer","august",NA,-121.0885921,-15.73459679,0.017686808,0.026319021,"SPATIAL","p59",4.78818222,"Salt Lake","Utah",1446,NA,"Uni"
"170","Conoco","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.58736,-111.95818,NA,"SLV-13-134",NA,-6,"17-08-13 13:25",2013,"summer","august",NA,-121.1000069,-15.74935513,0.171605016,0.017120001,"SPATIAL","p59",4.82570894,"Salt Lake","Utah",1362,NA,"Uni"
"171","Seven Eleven","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.60988,-111.95737,NA,"SLV-13-135",NA,-6,"17-08-13 13:35",2013,"summer","august",NA,-120.5691645,-15.82141825,0.055986324,0.010441971,"SPATIAL","p59",6.0021815,"Salt Lake","Utah",1355,NA,"Uni"
"172","Shell","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.60985,-111.96679,NA,"SLV-13-136",NA,-6,"17-08-13 13:50",2013,"summer","august",NA,-120.6806338,-15.69763736,0.045578624,0.014531796,"SPATIAL","p59",4.90046508,"Salt Lake","Utah",1382,NA,"Uni"
"173","Centennial Park","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.70193,-112.02064,NA,"SLV-13-137",NA,-6,"17-08-13 14:00",2013,"summer","august",NA,-122.6450994,-16.03558086,0.095638495,0.013743869,"SPATIAL","p59",5.63954748,"Salt Lake","Utah",1309,NA,"Uni"
"174","Hunter Park","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.69427,-112.03302,NA,"SLV-13-138",NA,-6,"17-08-13 15:00",2013,"summer","august",NA,-121.1000057,-15.78502069,0.05412925,0.020257686,"SPATIAL","p59",5.12299372,"Salt Lake","Utah",1311,NA,"Uni"
"175","Holiday","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.69623,-112.04429,NA,"SLV-13-139",NA,-6,"17-08-13 15:05",2013,"summer","august",NA,-121.075443,-15.74814324,0.04620741,0.025422961,"SPATIAL","p59",4.90970292,"Salt Lake","Utah",1311,NA,"Uni"
"176","Wendy's","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.69637,-111.96647,NA,"SLV-13-140",NA,-6,"17-08-13 15:20",2013,"summer","august",NA,-121.5054164,-16.20461283,0.014708844,0.013634897,"SPATIAL","p59",8.13148624,"Salt Lake","Utah",1301,NA,"Uni"
"177","Taco Time","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.75162,-111.88879,NA,"SLV-13-141",NA,-6,"17-08-13 15:35",2013,"summer","august",NA,-121.0992974,-15.94651003,0.081984638,0.008956285,"SPATIAL","p59",6.47278284,"Salt Lake","Utah",1293,NA,"Uni"
"178","Seven Eleven","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.72049,-111.93855,NA,"SLV-13-174",NA,-6,"6/9/2013 9:05",2013,"summer","september",NA,-128,-17.18947113,0.063565017,0.014995417,"SPATIAL","p58",9.13844764,"Salt Lake","Utah",1295,NA,"Uni"
"179","Sinclair","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.74135,-111.82632,NA,"SLV-13-142",NA,-6,"6/9/2013 9:12",2013,"summer","september",NA,-120.3478084,-15.65921213,0.081093365,0.029726066,"SPATIAL","p58",4.92588864,"Salt Lake","Utah",1491,NA,"Uni"
"180","Seven Eleven","1.02","Salt Lake City","Salt Lake City_Ag-Oct-13",40.69632,-111.9395,NA,"SLV-13-175",NA,-6,"6/9/2013 9:13",2013,"summer","september",NA,-126,-16.93196808,0.21110996,0.026839152,"SPATIAL","p58",9.35163094,"Salt Lake","Utah",1297,NA,"Uni"
